"path_audio","sample.rate","channels","bits","samples","fsize","sm_model","sensor_name","date","day","time","hour","length"
"SM302298__0__20170327_172000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 17:20:00","2017-03-27","17:20:00","17",5
"SM302298__0__20170327_173000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 17:30:00","2017-03-27","17:30:00","17",5
"SM302298__0__20170327_174000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 17:40:00","2017-03-27","17:40:00","17",5
"SM302298__0__20170327_175000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 17:50:00","2017-03-27","17:50:00","17",5
"SM302298__0__20170327_180000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 18:00:00","2017-03-27","18:00:00","18",5
"SM302298__0__20170327_181000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 18:10:00","2017-03-27","18:10:00","18",5
"SM302298__0__20170327_182000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 18:20:00","2017-03-27","18:20:00","18",5
"SM302298__0__20170327_183000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 18:30:00","2017-03-27","18:30:00","18",5
"SM302298__0__20170327_184000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 18:40:00","2017-03-27","18:40:00","18",5
"SM302298__0__20170327_185000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 18:50:00","2017-03-27","18:50:00","18",5
"SM302298__0__20170327_190000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 19:00:00","2017-03-27","19:00:00","19",5
"SM302298__0__20170327_191000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 19:10:00","2017-03-27","19:10:00","19",5
"SM302298__0__20170327_192000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 19:20:00","2017-03-27","19:20:00","19",5
"SM302298__0__20170327_193000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 19:30:00","2017-03-27","19:30:00","19",5
"SM302298__0__20170327_194000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 19:40:00","2017-03-27","19:40:00","19",5
"SM302298__0__20170327_195000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 19:50:00","2017-03-27","19:50:00","19",5
"SM302298__0__20170327_200000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 20:00:00","2017-03-27","20:00:00","20",5
"SM302298__0__20170327_201000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 20:10:00","2017-03-27","20:10:00","20",5
"SM302298__0__20170327_202000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 20:20:00","2017-03-27","20:20:00","20",5
"SM302298__0__20170327_203000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 20:30:00","2017-03-27","20:30:00","20",5
"SM302298__0__20170327_204000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 20:40:00","2017-03-27","20:40:00","20",5
"SM302298__0__20170327_205000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 20:50:00","2017-03-27","20:50:00","20",5
"SM302298__0__20170327_210000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 21:00:00","2017-03-27","21:00:00","21",5
"SM302298__0__20170327_211000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 21:10:00","2017-03-27","21:10:00","21",5
"SM302298__0__20170327_212000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 21:20:00","2017-03-27","21:20:00","21",5
"SM302298__0__20170327_213000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 21:30:00","2017-03-27","21:30:00","21",5
"SM302298__0__20170327_214000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 21:40:00","2017-03-27","21:40:00","21",5
"SM302298__0__20170327_215000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 21:50:00","2017-03-27","21:50:00","21",5
"SM302298__0__20170327_220000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 22:00:00","2017-03-27","22:00:00","22",5
"SM302298__0__20170327_221000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 22:10:00","2017-03-27","22:10:00","22",5
"SM302298__0__20170327_222000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 22:20:00","2017-03-27","22:20:00","22",5
"SM302298__0__20170327_223000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 22:30:00","2017-03-27","22:30:00","22",5
"SM302298__0__20170327_224000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 22:40:00","2017-03-27","22:40:00","22",5
"SM302298__0__20170327_225000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 22:50:00","2017-03-27","22:50:00","22",5
"SM302298__0__20170327_230000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 23:00:00","2017-03-27","23:00:00","23",5
"SM302298__0__20170327_231000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 23:10:00","2017-03-27","23:10:00","23",5
"SM302298__0__20170327_232000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 23:20:00","2017-03-27","23:20:00","23",5
"SM302298__0__20170327_233000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 23:30:00","2017-03-27","23:30:00","23",5
"SM302298__0__20170327_234000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 23:40:00","2017-03-27","23:40:00","23",5
"SM302298__0__20170327_235000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 23:50:00","2017-03-27","23:50:00","23",5
"SM302298__0__20170328_000000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 00:00:00","2017-03-28","00:00:00","00",5
"SM302298__0__20170328_001000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 00:10:00","2017-03-28","00:10:00","00",5
"SM302298__0__20170328_002000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 00:20:00","2017-03-28","00:20:00","00",5
"SM302298__0__20170328_003000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 00:30:00","2017-03-28","00:30:00","00",5
"SM302298__0__20170328_004000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 00:40:00","2017-03-28","00:40:00","00",5
"SM302298__0__20170328_005000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 00:50:00","2017-03-28","00:50:00","00",5
"SM302298__0__20170328_010000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 01:00:00","2017-03-28","01:00:00","01",5
"SM302298__0__20170328_011000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 01:10:00","2017-03-28","01:10:00","01",5
"SM302298__0__20170328_012000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 01:20:00","2017-03-28","01:20:00","01",5
"SM302298__0__20170328_013000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 01:30:00","2017-03-28","01:30:00","01",5
"SM302298__0__20170328_014000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 01:40:00","2017-03-28","01:40:00","01",5
"SM302298__0__20170328_015000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 01:50:00","2017-03-28","01:50:00","01",5
"SM302298__0__20170328_020000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 02:00:00","2017-03-28","02:00:00","02",5
"SM302298__0__20170328_021000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 02:10:00","2017-03-28","02:10:00","02",5
"SM302298__0__20170328_022000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 02:20:00","2017-03-28","02:20:00","02",5
"SM302298__0__20170328_023000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 02:30:00","2017-03-28","02:30:00","02",5
"SM302298__0__20170328_024000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 02:40:00","2017-03-28","02:40:00","02",5
"SM302298__0__20170328_025000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 02:50:00","2017-03-28","02:50:00","02",5
"SM302298__0__20170328_030000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 03:00:00","2017-03-28","03:00:00","03",5
"SM302298__0__20170328_031000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 03:10:00","2017-03-28","03:10:00","03",5
"SM302298__0__20170328_032000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 03:20:00","2017-03-28","03:20:00","03",5
"SM302298__0__20170328_033000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 03:30:00","2017-03-28","03:30:00","03",5
"SM302298__0__20170328_034000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 03:40:00","2017-03-28","03:40:00","03",5
"SM302298__0__20170328_035000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 03:50:00","2017-03-28","03:50:00","03",5
"SM302298__0__20170328_040000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 04:00:00","2017-03-28","04:00:00","04",5
"SM302298__0__20170328_041000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 04:10:00","2017-03-28","04:10:00","04",5
"SM302298__0__20170328_042000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 04:20:00","2017-03-28","04:20:00","04",5
"SM302298__0__20170328_043000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 04:30:00","2017-03-28","04:30:00","04",5
"SM302298__0__20170328_044000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 04:40:00","2017-03-28","04:40:00","04",5
"SM302298__0__20170328_045000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 04:50:00","2017-03-28","04:50:00","04",5
"SM302298__0__20170328_050000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 05:00:00","2017-03-28","05:00:00","05",5
"SM302298__0__20170328_051000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 05:10:00","2017-03-28","05:10:00","05",5
"SM302298__0__20170328_052000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 05:20:00","2017-03-28","05:20:00","05",5
"SM302298__0__20170328_053000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 05:30:00","2017-03-28","05:30:00","05",5
"SM302298__0__20170328_054000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 05:40:00","2017-03-28","05:40:00","05",5
"SM302298__0__20170328_055000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 05:50:00","2017-03-28","05:50:00","05",5
"SM302298__0__20170328_060000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 06:00:00","2017-03-28","06:00:00","06",5
"SM302298__0__20170328_061000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 06:10:00","2017-03-28","06:10:00","06",5
"SM302298__0__20170328_062000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 06:20:00","2017-03-28","06:20:00","06",5
"SM302298__0__20170328_063000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 06:30:00","2017-03-28","06:30:00","06",5
"SM302298__0__20170328_064000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 06:40:00","2017-03-28","06:40:00","06",5
"SM302298__0__20170328_065000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 06:50:00","2017-03-28","06:50:00","06",5
"SM302298__0__20170328_070000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 07:00:00","2017-03-28","07:00:00","07",5
"SM302298__0__20170328_071000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 07:10:00","2017-03-28","07:10:00","07",5
"SM302298__0__20170328_072000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 07:20:00","2017-03-28","07:20:00","07",5
"SM302298__0__20170328_073000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 07:30:00","2017-03-28","07:30:00","07",5
"SM302298__0__20170328_074000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 07:40:00","2017-03-28","07:40:00","07",5
"SM302298__0__20170328_075000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 07:50:00","2017-03-28","07:50:00","07",5
"SM302298__0__20170328_080000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 08:00:00","2017-03-28","08:00:00","08",5
"SM302298__0__20170328_081000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 08:10:00","2017-03-28","08:10:00","08",5
"SM302298__0__20170328_082000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 08:20:00","2017-03-28","08:20:00","08",5
"SM302298__0__20170328_083000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 08:30:00","2017-03-28","08:30:00","08",5
"SM302298__0__20170328_084000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 08:40:00","2017-03-28","08:40:00","08",5
"SM302298__0__20170328_085000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 08:50:00","2017-03-28","08:50:00","08",5
"SM302298__0__20170328_090000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 09:00:00","2017-03-28","09:00:00","09",5
"SM302298__0__20170328_091000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 09:10:00","2017-03-28","09:10:00","09",5
"SM302298__0__20170328_092000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 09:20:00","2017-03-28","09:20:00","09",5
"SM302298__0__20170328_093000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 09:30:00","2017-03-28","09:30:00","09",5
"SM302298__0__20170328_094000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 09:40:00","2017-03-28","09:40:00","09",5
"SM302298__0__20170328_095000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 09:50:00","2017-03-28","09:50:00","09",5
"SM302298__0__20170328_100000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 10:00:00","2017-03-28","10:00:00","10",5
"SM302298__0__20170328_101000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 10:10:00","2017-03-28","10:10:00","10",5
"SM302298__0__20170328_102000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 10:20:00","2017-03-28","10:20:00","10",5
"SM302298__0__20170328_103000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 10:30:00","2017-03-28","10:30:00","10",5
"SM302298__0__20170328_104000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 10:40:00","2017-03-28","10:40:00","10",5
"SM302298__0__20170328_105000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 10:50:00","2017-03-28","10:50:00","10",5
"SM302298__0__20170328_110000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 11:00:00","2017-03-28","11:00:00","11",5
"SM302298__0__20170328_111000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 11:10:00","2017-03-28","11:10:00","11",5
"SM302298__0__20170328_112000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 11:20:00","2017-03-28","11:20:00","11",5
"SM302298__0__20170328_113000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 11:30:00","2017-03-28","11:30:00","11",5
"SM302298__0__20170328_114000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 11:40:00","2017-03-28","11:40:00","11",5
"SM302298__0__20170328_115000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 11:50:00","2017-03-28","11:50:00","11",5
"SM302298__0__20170328_120000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 12:00:00","2017-03-28","12:00:00","12",5
"SM302298__0__20170328_121000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 12:10:00","2017-03-28","12:10:00","12",5
"SM302298__0__20170328_122000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 12:20:00","2017-03-28","12:20:00","12",5
"SM302298__0__20170328_123000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 12:30:00","2017-03-28","12:30:00","12",5
"SM302298__0__20170328_124000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 12:40:00","2017-03-28","12:40:00","12",5
"SM302298__0__20170328_125000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 12:50:00","2017-03-28","12:50:00","12",5
"SM302298__0__20170328_130000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 13:00:00","2017-03-28","13:00:00","13",5
"SM302298__0__20170328_131000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 13:10:00","2017-03-28","13:10:00","13",5
"SM302298__0__20170328_132000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 13:20:00","2017-03-28","13:20:00","13",5
"SM302298__0__20170328_133000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 13:30:00","2017-03-28","13:30:00","13",5
"SM302298__0__20170328_134000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 13:40:00","2017-03-28","13:40:00","13",5
"SM302298__0__20170328_135000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 13:50:00","2017-03-28","13:50:00","13",5
"SM302298__0__20170328_140000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 14:00:00","2017-03-28","14:00:00","14",5
"SM302298__0__20170328_141000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 14:10:00","2017-03-28","14:10:00","14",5
"SM302298__0__20170328_142000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 14:20:00","2017-03-28","14:20:00","14",5
"SM302298__0__20170328_143000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 14:30:00","2017-03-28","14:30:00","14",5
"SM302298__0__20170328_144000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 14:40:00","2017-03-28","14:40:00","14",5
"SM302298__0__20170328_145000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 14:50:00","2017-03-28","14:50:00","14",5
"SM302298__0__20170328_150000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 15:00:00","2017-03-28","15:00:00","15",5
"SM302298__0__20170328_151000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 15:10:00","2017-03-28","15:10:00","15",5
"SM302298__0__20170328_152000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 15:20:00","2017-03-28","15:20:00","15",5
"SM302298__0__20170328_153000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 15:30:00","2017-03-28","15:30:00","15",5
"SM302298__0__20170328_154000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 15:40:00","2017-03-28","15:40:00","15",5
"SM302298__0__20170328_155000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 15:50:00","2017-03-28","15:50:00","15",5
"SM302298__0__20170328_160000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 16:00:00","2017-03-28","16:00:00","16",5
"SM302298__0__20170328_161000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 16:10:00","2017-03-28","16:10:00","16",5
"SM302298__0__20170328_162000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 16:20:00","2017-03-28","16:20:00","16",5
"SM302298__0__20170328_163000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 16:30:00","2017-03-28","16:30:00","16",5
"SM302298__0__20170328_164000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 16:40:00","2017-03-28","16:40:00","16",5
"SM302298__0__20170328_165000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 16:50:00","2017-03-28","16:50:00","16",5
"SM302298__0__20170328_170000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 17:00:00","2017-03-28","17:00:00","17",5
"SM302298__0__20170328_171000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 17:10:00","2017-03-28","17:10:00","17",5
"SM302298__0__20170328_172000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 17:20:00","2017-03-28","17:20:00","17",5
"SM302298__0__20170328_173000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 17:30:00","2017-03-28","17:30:00","17",5
"SM302298__0__20170328_174000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 17:40:00","2017-03-28","17:40:00","17",5
"SM302298__0__20170328_175000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 17:50:00","2017-03-28","17:50:00","17",5
"SM302298__0__20170328_180000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 18:00:00","2017-03-28","18:00:00","18",5
"SM302298__0__20170328_181000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 18:10:00","2017-03-28","18:10:00","18",5
"SM302298__0__20170328_182000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 18:20:00","2017-03-28","18:20:00","18",5
"SM302298__0__20170328_183000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 18:30:00","2017-03-28","18:30:00","18",5
"SM302298__0__20170328_184000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-28 18:40:00","2017-03-28","18:40:00","18",5
